code,name,final_date,group_code,group_name,period
92896,Population vaccination coverage: HPV vaccination coverage for two doses (13 to 14 years old),31-12-2021,19,public_health,1Y
92896,Population vaccination coverage: HPV vaccination coverage for two doses (13 to 14 years old),31-12-2019,30,health-protection,1Y
92896,Population vaccination coverage: HPV vaccination coverage for two doses (13 to 14 years old),31-12-2017,19,public_health,1Y
92896,Population vaccination coverage: HPV vaccination coverage for two doses (13 to 14 years old),31-12-2016,30,health-protection,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2019,30,health-protection,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2022,19,public_health,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2016,30,health-protection,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2020,19,public_health,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2020,30,health-protection,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2017,30,health-protection,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2017,19,public_health,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2019,19,public_health,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2021,30,health-protection,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2018,19,public_health,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2022,30,health-protection,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2021,19,public_health,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2018,30,health-protection,1Y
92897,Population vaccination coverage BCG: areas offering universal BCG only,31-12-2016,19,public_health,1Y
92899,Economic inactivity rate,31-12-2012,130,wider-determinants,1Y
92899,Economic inactivity rate,31-12-2021,130,wider-determinants,1Y
92899,Economic inactivity rate,31-12-2017,130,wider-determinants,1Y
92899,Economic inactivity rate,31-12-2013,130,wider-determinants,1Y
92899,Economic inactivity rate,31-12-2022,130,wider-determinants,1Y
92899,Economic inactivity rate,31-12-2015,130,wider-determinants,1Y
92899,Economic inactivity rate,31-12-2016,130,wider-determinants,1Y
92899,Economic inactivity rate,31-12-2014,130,wider-determinants,1Y
92899,Economic inactivity rate,31-12-2019,130,wider-determinants,1Y
92899,Economic inactivity rate,31-12-2020,130,wider-determinants,1Y
92899,Economic inactivity rate,31-12-2018,130,wider-determinants,1Y
92901,Inequality in life expectancy at birth,31-12-2008,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2003,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2018,130,wider-determinants,1Y
92901,Inequality in life expectancy at birth,31-12-2020,130,wider-determinants,1Y
92901,Inequality in life expectancy at birth,31-12-2018,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2019,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2012,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2012,130,wider-determinants,1Y
92901,Inequality in life expectancy at birth,31-12-2006,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2019,130,wider-determinants,1Y
92901,Inequality in life expectancy at birth,31-12-2015,26,health-profiles,1Y
92901,Inequality in life expectancy at birth,31-12-2013,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2018,26,health-profiles,1Y
92901,Inequality in life expectancy at birth,31-12-2017,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2007,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2004,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2014,130,wider-determinants,1Y
92901,Inequality in life expectancy at birth,31-12-2017,26,health-profiles,1Y
92901,Inequality in life expectancy at birth,31-12-2020,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2015,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2016,26,health-profiles,1Y
92901,Inequality in life expectancy at birth,31-12-2016,130,wider-determinants,1Y
92901,Inequality in life expectancy at birth,31-12-2017,130,wider-determinants,1Y
92901,Inequality in life expectancy at birth,31-12-2020,26,health-profiles,1Y
92901,Inequality in life expectancy at birth,31-12-2010,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2019,26,health-profiles,1Y
92901,Inequality in life expectancy at birth,31-12-2013,130,wider-determinants,1Y
92901,Inequality in life expectancy at birth,31-12-2014,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2012,26,health-profiles,1Y
92901,Inequality in life expectancy at birth,31-12-2011,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2016,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2015,130,wider-determinants,1Y
92901,Inequality in life expectancy at birth,31-12-2005,19,public_health,1Y
92901,Inequality in life expectancy at birth,31-12-2014,26,health-profiles,1Y
92901,Inequality in life expectancy at birth,31-12-2013,26,health-profiles,1Y
92901,Inequality in life expectancy at birth,31-12-2009,19,public_health,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2011,105,child-health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2019,105,child-health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2012,87,local-alcohol-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2015,106,crisis-care,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2018,105,child-health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2013,45,sexualhealth,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2009,87,local-alcohol-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2012,45,sexualhealth,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2015,45,sexualhealth,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2020,87,local-alcohol-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2014,106,crisis-care,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2014,87,local-alcohol-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2014,105,child-health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2017,105,child-health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2010,87,local-alcohol-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2013,105,child-health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2021,45,sexualhealth,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2016,87,local-alcohol-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2014,45,sexualhealth,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2014,26,health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2016,105,child-health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2021,106,crisis-care,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2009,105,child-health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2011,45,sexualhealth,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2018,45,sexualhealth,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2018,87,local-alcohol-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2018,26,health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2012,26,health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2019,106,crisis-care,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2017,106,crisis-care,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2020,105,child-health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2011,26,health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2012,106,crisis-care,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2010,105,child-health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2020,106,crisis-care,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2019,87,local-alcohol-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2017,26,health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2015,105,child-health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2020,26,health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2010,26,health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2009,106,crisis-care,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2016,106,crisis-care,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2011,106,crisis-care,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2015,26,health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2009,45,sexualhealth,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2012,105,child-health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2016,26,health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2015,87,local-alcohol-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2017,87,local-alcohol-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2021,87,local-alcohol-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2013,106,crisis-care,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2010,106,crisis-care,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2017,45,sexualhealth,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2013,87,local-alcohol-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2016,45,sexualhealth,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2021,105,child-health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2019,45,sexualhealth,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2020,45,sexualhealth,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2019,26,health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2010,45,sexualhealth,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2013,26,health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2009,26,health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2011,87,local-alcohol-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2021,26,health-profiles,1Y
92904,Admission episodes for alcohol-specific conditions - Under 18s,31-12-2018,106,crisis-care,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2015,87,local-alcohol-profiles,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2009,55,liver-disease,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2018,55,liver-disease,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2021,87,local-alcohol-profiles,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2019,55,liver-disease,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2013,55,liver-disease,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2009,87,local-alcohol-profiles,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2020,87,local-alcohol-profiles,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2011,55,liver-disease,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2013,87,local-alcohol-profiles,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2016,87,local-alcohol-profiles,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2012,55,liver-disease,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2017,55,liver-disease,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2016,55,liver-disease,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2014,55,liver-disease,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2017,87,local-alcohol-profiles,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2020,55,liver-disease,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2010,55,liver-disease,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2012,87,local-alcohol-profiles,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2019,87,local-alcohol-profiles,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2010,87,local-alcohol-profiles,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2015,55,liver-disease,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2011,87,local-alcohol-profiles,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2021,55,liver-disease,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2018,87,local-alcohol-profiles,1Y
92906,Admission episodes for alcohol-specific conditions,31-12-2014,87,local-alcohol-profiles,1Y
92924,Air pollution: fine particulate matter (historic indicator),31-12-2014,130,wider-determinants,1Y
92924,Air pollution: fine particulate matter (historic indicator),31-12-2018,130,wider-determinants,1Y
92924,Air pollution: fine particulate matter (historic indicator),31-12-2015,130,wider-determinants,1Y
92924,Air pollution: fine particulate matter (historic indicator),31-12-2013,130,wider-determinants,1Y
92924,Air pollution: fine particulate matter (historic indicator),31-12-2010,130,wider-determinants,1Y
92924,Air pollution: fine particulate matter (historic indicator),31-12-2012,130,wider-determinants,1Y
92924,Air pollution: fine particulate matter (historic indicator),31-12-2011,130,wider-determinants,1Y
92924,Air pollution: fine particulate matter (historic indicator),31-12-2019,130,wider-determinants,1Y
92924,Air pollution: fine particulate matter (historic indicator),31-12-2020,130,wider-determinants,1Y
92924,Air pollution: fine particulate matter (historic indicator),31-12-2016,130,wider-determinants,1Y
92924,Air pollution: fine particulate matter (historic indicator),31-12-2017,130,wider-determinants,1Y
92937,Density of fast food outlets,31-12-2014,130,wider-determinants,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2018,146,healthy-ageing,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2019,26,health-profiles,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2021,26,health-profiles,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2018,26,health-profiles,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2019,84,dementia,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2020,146,healthy-ageing,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2021,146,healthy-ageing,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2017,84,dementia,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2019,146,healthy-ageing,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2022,26,health-profiles,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2017,146,healthy-ageing,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2021,19,public_health,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2017,19,public_health,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2022,19,public_health,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2022,146,healthy-ageing,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2017,26,health-profiles,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2021,84,dementia,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2020,84,dementia,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2018,19,public_health,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2018,84,dementia,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2020,26,health-profiles,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2022,84,dementia,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2020,19,public_health,1Y
92949,Estimated dementia diagnosis rate (aged 65 and over),31-12-2019,19,public_health,1Y
92952,Estimated prevalence of diabetes (undiagnosed and diagnosed),31-12-2015,139,diabetes,1Y
92953,Mortality rate from oral cancer,31-12-2018,18,smoking,1Y
92953,Mortality rate from oral cancer,31-12-2016,18,smoking,1Y
92953,Mortality rate from oral cancer,31-12-2010,18,smoking,1Y
92953,Mortality rate from oral cancer,31-12-2012,18,smoking,1Y
92953,Mortality rate from oral cancer,31-12-2014,18,smoking,1Y
92953,Mortality rate from oral cancer,31-12-2011,18,smoking,1Y
92953,Mortality rate from oral cancer,31-12-2013,18,smoking,1Y
92953,Mortality rate from oral cancer,31-12-2017,18,smoking,1Y
92953,Mortality rate from oral cancer,31-12-2015,18,smoking,1Y
92953,Mortality rate from oral cancer,31-12-2019,18,smoking,1Y
92955,"Legionnaires' disease confirmed incidence rate/100,000",31-12-2016,30,health-protection,1Y
92955,"Legionnaires' disease confirmed incidence rate/100,000",31-12-2015,30,health-protection,1Y
92962,"Deaths in drug treatment, mortality ratio",31-12-2019,141,public-health-dashboard,1Y
92962,"Deaths in drug treatment, mortality ratio",31-12-2020,141,public-health-dashboard,1Y
92962,"Deaths in drug treatment, mortality ratio",31-12-2016,141,public-health-dashboard,1Y
92962,"Deaths in drug treatment, mortality ratio",31-12-2021,141,public-health-dashboard,1Y
92962,"Deaths in drug treatment, mortality ratio",31-12-2017,141,public-health-dashboard,1Y
92962,"Deaths in drug treatment, mortality ratio",31-12-2018,141,public-health-dashboard,1Y
92964,Income deprivation,31-12-2015,130,wider-determinants,1Y
92973,Percentage of deliveries to mothers from Black and Minority Ethnic (BME) groups,31-12-2020,105,child-health-profiles,1Y
92973,Percentage of deliveries to mothers from Black and Minority Ethnic (BME) groups,31-12-2021,105,child-health-profiles,1Y
92973,Percentage of deliveries to mothers from Black and Minority Ethnic (BME) groups,31-12-2016,105,child-health-profiles,1Y
92973,Percentage of deliveries to mothers from Black and Minority Ethnic (BME) groups,31-12-2014,105,child-health-profiles,1Y
92973,Percentage of deliveries to mothers from Black and Minority Ethnic (BME) groups,31-12-2019,105,child-health-profiles,1Y
92973,Percentage of deliveries to mothers from Black and Minority Ethnic (BME) groups,31-12-2018,105,child-health-profiles,1Y
92973,Percentage of deliveries to mothers from Black and Minority Ethnic (BME) groups,31-12-2017,105,child-health-profiles,1Y
92973,Percentage of deliveries to mothers from Black and Minority Ethnic (BME) groups,31-12-2015,105,child-health-profiles,1Y
92980,Positive satisfaction with life among 15 year olds: % reporting positive life satisfaction,31-12-2015,133,child_young_mentalhealth,1Y
93012,"Deaths in alcohol treatment, mortality ratio",31-12-2016,141,public-health-dashboard,1Y
93012,"Deaths in alcohol treatment, mortality ratio",31-12-2020,87,local-alcohol-profiles,1Y
93012,"Deaths in alcohol treatment, mortality ratio",31-12-2018,141,public-health-dashboard,1Y
93012,"Deaths in alcohol treatment, mortality ratio",31-12-2021,87,local-alcohol-profiles,1Y
93012,"Deaths in alcohol treatment, mortality ratio",31-12-2018,87,local-alcohol-profiles,1Y
93012,"Deaths in alcohol treatment, mortality ratio",31-12-2021,141,public-health-dashboard,1Y
93012,"Deaths in alcohol treatment, mortality ratio",31-12-2019,141,public-health-dashboard,1Y
93012,"Deaths in alcohol treatment, mortality ratio",31-12-2019,87,local-alcohol-profiles,1Y
93012,"Deaths in alcohol treatment, mortality ratio",31-12-2016,87,local-alcohol-profiles,1Y
93012,"Deaths in alcohol treatment, mortality ratio",31-12-2017,87,local-alcohol-profiles,1Y
93012,"Deaths in alcohol treatment, mortality ratio",31-12-2017,141,public-health-dashboard,1Y
93012,"Deaths in alcohol treatment, mortality ratio",31-12-2020,141,public-health-dashboard,1Y
93014,Percentage of physically active adults,31-12-2017,19,public_health,1Y
93014,Percentage of physically active adults,31-12-2020,26,health-profiles,1Y
93014,Percentage of physically active adults,31-12-2016,19,public_health,1Y
93014,Percentage of physically active adults,31-12-2018,98,mentalhealth_jsna,1Y
93014,Percentage of physically active adults,31-12-2019,19,public_health,1Y
93014,Percentage of physically active adults,31-12-2016,40,common-mental-disorders,1Y
93014,Percentage of physically active adults,31-12-2021,40,common-mental-disorders,1Y
93014,Percentage of physically active adults,31-12-2020,29,lung-conditions,1Y
93014,Percentage of physically active adults,31-12-2018,19,public_health,1Y
93014,Percentage of physically active adults,31-12-2019,29,lung-conditions,1Y
93014,Percentage of physically active adults,31-12-2016,32,child-measurement,1Y
93014,Percentage of physically active adults,31-12-2020,98,mentalhealth_jsna,1Y
93014,Percentage of physically active adults,31-12-2016,99,physical-activity,1Y
93014,Percentage of physically active adults,31-12-2021,76,msk,1Y
93014,Percentage of physically active adults,31-12-2020,40,common-mental-disorders,1Y
93014,Percentage of physically active adults,31-12-2020,76,msk,1Y
93014,Percentage of physically active adults,31-12-2019,99,physical-activity,1Y
93014,Percentage of physically active adults,31-12-2021,19,public_health,1Y
93014,Percentage of physically active adults,31-12-2016,98,mentalhealth_jsna,1Y
93014,Percentage of physically active adults,31-12-2020,99,physical-activity,1Y
93014,Percentage of physically active adults,31-12-2017,99,physical-activity,1Y
93014,Percentage of physically active adults,31-12-2016,76,msk,1Y
93014,Percentage of physically active adults,31-12-2016,146,healthy-ageing,1Y
93014,Percentage of physically active adults,31-12-2018,146,healthy-ageing,1Y
93014,Percentage of physically active adults,31-12-2018,76,msk,1Y
93014,Percentage of physically active adults,31-12-2016,26,health-profiles,1Y
93014,Percentage of physically active adults,31-12-2017,98,mentalhealth_jsna,1Y
93014,Percentage of physically active adults,31-12-2018,99,physical-activity,1Y
93014,Percentage of physically active adults,31-12-2019,32,child-measurement,1Y
93014,Percentage of physically active adults,31-12-2020,19,public_health,1Y
93014,Percentage of physically active adults,31-12-2019,26,health-profiles,1Y
93014,Percentage of physically active adults,31-12-2016,29,lung-conditions,1Y
93014,Percentage of physically active adults,31-12-2019,76,msk,1Y
93014,Percentage of physically active adults,31-12-2017,26,health-profiles,1Y
93014,Percentage of physically active adults,31-12-2017,146,healthy-ageing,1Y
93014,Percentage of physically active adults,31-12-2018,40,common-mental-disorders,1Y
93014,Percentage of physically active adults,31-12-2021,29,lung-conditions,1Y
93014,Percentage of physically active adults,31-12-2021,26,health-profiles,1Y
93014,Percentage of physically active adults,31-12-2021,98,mentalhealth_jsna,1Y
93014,Percentage of physically active adults,31-12-2021,32,child-measurement,1Y
93014,Percentage of physically active adults,31-12-2019,146,healthy-ageing,1Y
93014,Percentage of physically active adults,31-12-2017,32,child-measurement,1Y
93014,Percentage of physically active adults,31-12-2018,26,health-profiles,1Y
93014,Percentage of physically active adults,31-12-2017,76,msk,1Y
93014,Percentage of physically active adults,31-12-2017,40,common-mental-disorders,1Y
93014,Percentage of physically active adults,31-12-2019,40,common-mental-disorders,1Y
93014,Percentage of physically active adults,31-12-2021,146,healthy-ageing,1Y
93014,Percentage of physically active adults,31-12-2018,29,lung-conditions,1Y
93014,Percentage of physically active adults,31-12-2019,98,mentalhealth_jsna,1Y
93014,Percentage of physically active adults,31-12-2021,99,physical-activity,1Y
93014,Percentage of physically active adults,31-12-2018,32,child-measurement,1Y
93014,Percentage of physically active adults,31-12-2017,29,lung-conditions,1Y
93014,Percentage of physically active adults,31-12-2020,146,healthy-ageing,1Y
93014,Percentage of physically active adults,31-12-2020,32,child-measurement,1Y
93015,Percentage of physically inactive adults,31-12-2020,65,nhs-health-check,1Y
93015,Percentage of physically inactive adults,31-12-2016,84,dementia,1Y
93015,Percentage of physically inactive adults,31-12-2016,146,healthy-ageing,1Y
93015,Percentage of physically inactive adults,31-12-2016,19,public_health,1Y
93015,Percentage of physically inactive adults,31-12-2021,146,healthy-ageing,1Y
93015,Percentage of physically inactive adults,31-12-2019,76,msk,1Y
93015,Percentage of physically inactive adults,31-12-2018,76,msk,1Y
93015,Percentage of physically inactive adults,31-12-2021,84,dementia,1Y
93015,Percentage of physically inactive adults,31-12-2016,76,msk,1Y
93015,Percentage of physically inactive adults,31-12-2018,32,child-measurement,1Y
93015,Percentage of physically inactive adults,31-12-2018,19,public_health,1Y
93015,Percentage of physically inactive adults,31-12-2018,99,physical-activity,1Y
93015,Percentage of physically inactive adults,31-12-2019,65,nhs-health-check,1Y
93015,Percentage of physically inactive adults,31-12-2018,65,nhs-health-check,1Y
93015,Percentage of physically inactive adults,31-12-2018,84,dementia,1Y
93015,Percentage of physically inactive adults,31-12-2020,19,public_health,1Y
93015,Percentage of physically inactive adults,31-12-2017,146,healthy-ageing,1Y
93015,Percentage of physically inactive adults,31-12-2017,65,nhs-health-check,1Y
93015,Percentage of physically inactive adults,31-12-2020,76,msk,1Y
93015,Percentage of physically inactive adults,31-12-2017,19,public_health,1Y
93015,Percentage of physically inactive adults,31-12-2019,84,dementia,1Y
93015,Percentage of physically inactive adults,31-12-2017,84,dementia,1Y
93015,Percentage of physically inactive adults,31-12-2021,76,msk,1Y
93015,Percentage of physically inactive adults,31-12-2020,146,healthy-ageing,1Y
93015,Percentage of physically inactive adults,31-12-2020,32,child-measurement,1Y
93015,Percentage of physically inactive adults,31-12-2016,99,physical-activity,1Y
93015,Percentage of physically inactive adults,31-12-2021,99,physical-activity,1Y
93015,Percentage of physically inactive adults,31-12-2019,99,physical-activity,1Y
93015,Percentage of physically inactive adults,31-12-2019,32,child-measurement,1Y
93015,Percentage of physically inactive adults,31-12-2016,65,nhs-health-check,1Y
93015,Percentage of physically inactive adults,31-12-2017,32,child-measurement,1Y
93015,Percentage of physically inactive adults,31-12-2020,84,dementia,1Y
93015,Percentage of physically inactive adults,31-12-2021,19,public_health,1Y
93015,Percentage of physically inactive adults,31-12-2019,19,public_health,1Y
93015,Percentage of physically inactive adults,31-12-2021,32,child-measurement,1Y
93015,Percentage of physically inactive adults,31-12-2018,146,healthy-ageing,1Y
93015,Percentage of physically inactive adults,31-12-2017,99,physical-activity,1Y
93015,Percentage of physically inactive adults,31-12-2016,32,child-measurement,1Y
93015,Percentage of physically inactive adults,31-12-2019,146,healthy-ageing,1Y
93015,Percentage of physically inactive adults,31-12-2020,99,physical-activity,1Y
93015,Percentage of physically inactive adults,31-12-2017,76,msk,1Y
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",31-12-2019,84,dementia,1Y
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",31-12-2019,146,healthy-ageing,1Y
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",31-12-2020,84,dementia,1Y
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",31-12-2018,84,dementia,1Y
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",31-12-2018,146,healthy-ageing,1Y
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",31-12-2020,146,healthy-ageing,1Y
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",31-12-2017,84,dementia,1Y
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",31-12-2017,146,healthy-ageing,1Y
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,31-12-2018,84,dementia,1Y
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,31-12-2019,84,dementia,1Y
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,31-12-2018,146,healthy-ageing,1Y
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,31-12-2019,146,healthy-ageing,1Y
