indicator_id,indicator_name,definition_short,final_year,profile_id,profile_name
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2017,84,dementia
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2021,76,msk
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2020,146,healthy-ageing
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2020,32,child-measurement
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2016,99,physical-activity
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2021,99,physical-activity
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2019,99,physical-activity
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2019,32,child-measurement
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2016,65,nhs-health-check
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2017,32,child-measurement
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2020,84,dementia
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2021,19,public_health
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2019,19,public_health
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2021,32,child-measurement
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2018,146,healthy-ageing
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2017,99,physical-activity
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2016,32,child-measurement
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2019,146,healthy-ageing
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2020,99,physical-activity
93015,Percentage of physically inactive adults,Percentage of physically inactive adults,2017,76,msk
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000","Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",2019,84,dementia
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000","Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",2019,146,healthy-ageing
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000","Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",2020,84,dementia
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000","Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",2018,84,dementia
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000","Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",2018,146,healthy-ageing
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000","Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",2020,146,healthy-ageing
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000","Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",2017,84,dementia
93026,"Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000","Dementia: Crude Recorded Prevalence (aged under 65 years) per 10,000",2017,146,healthy-ageing
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,2018,84,dementia
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,2019,84,dementia
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,2018,146,healthy-ageing
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,2019,146,healthy-ageing
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,2017,146,healthy-ageing
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,2017,84,dementia
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,2020,84,dementia
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,2020,146,healthy-ageing
93040,Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),2019,95,end-of-life
93040,Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),2019,84,dementia
93040,Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),2020,84,dementia
93040,Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),2020,95,end-of-life
93040,Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),2018,95,end-of-life
93040,Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),2018,84,dementia
93041,Dementia: Residential care and nursing home bed capacity (aged 65 years and over),Dementia: Residential care and nursing home bed capacity (aged 65 years and over),2020,84,dementia
93041,Dementia: Residential care and nursing home bed capacity (aged 65 years and over),Dementia: Residential care and nursing home bed capacity (aged 65 years and over),2018,84,dementia
93041,Dementia: Residential care and nursing home bed capacity (aged 65 years and over),Dementia: Residential care and nursing home bed capacity (aged 65 years and over),2019,84,dementia
93043,Dementia: Percentage of assessed residential care and nursing home beds (aged 65 years and over),Dementia: Percentage of assessed residential care and nursing home beds (aged 65 years and over),2019,84,dementia
93043,Dementia: Percentage of assessed residential care and nursing home beds (aged 65 years and over),Dementia: Percentage of assessed residential care and nursing home beds (aged 65 years and over),2020,84,dementia
93043,Dementia: Percentage of assessed residential care and nursing home beds (aged 65 years and over),Dementia: Percentage of assessed residential care and nursing home beds (aged 65 years and over),2018,84,dementia
93074,Access to Healthy Assets & Hazards Index,Access to Healthy Assets & Hazards Index,2017,130,wider-determinants
93074,Access to Healthy Assets & Hazards Index,Access to Healthy Assets & Hazards Index,2017,146,healthy-ageing
93074,Access to Healthy Assets & Hazards Index,Access to Healthy Assets & Hazards Index,2016,130,wider-determinants
93074,Access to Healthy Assets & Hazards Index,Access to Healthy Assets & Hazards Index,2016,146,healthy-ageing
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2018,19,public_health
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2018,32,child-measurement
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2019,19,public_health
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2019,146,healthy-ageing
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2019,32,child-measurement
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2017,32,child-measurement
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2016,19,public_health
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2020,32,child-measurement
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2018,146,healthy-ageing
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2016,32,child-measurement
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2017,19,public_health
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2020,146,healthy-ageing
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2016,146,healthy-ageing
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2017,146,healthy-ageing
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),2020,19,public_health
93081,Percentage of the total resident population who are 65 and over,Percentage of the total resident population who are 65 and over,2020,143,local-health
93082,Percentage of the total resident population who are 25 to 64 years of age,Percentage of the total resident population who are 25 to 64 years of age,2020,143,local-health
93083,Percentage of the total resident population who are 16 to 24 years of age,Percentage of the total resident population who are 16 to 24 years of age,2020,143,local-health
93084,Percentage of the total resident population who are 0 to 15 years of age,Percentage of the total resident population who are 0 to 15 years of age,2020,143,local-health
93085,Smoking status at time of delivery,Smoking status at time of delivery,2021,141,public-health-dashboard
93085,Smoking status at time of delivery,Smoking status at time of delivery,2015,19,public_health
93085,Smoking status at time of delivery,Smoking status at time of delivery,2018,26,health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2016,29,lung-conditions
93085,Smoking status at time of delivery,Smoking status at time of delivery,2013,19,public_health
93085,Smoking status at time of delivery,Smoking status at time of delivery,2019,26,health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2020,18,smoking
93085,Smoking status at time of delivery,Smoking status at time of delivery,2021,19,public_health
93085,Smoking status at time of delivery,Smoking status at time of delivery,2022,29,lung-conditions
93085,Smoking status at time of delivery,Smoking status at time of delivery,2020,26,health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2014,26,health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2017,141,public-health-dashboard
93085,Smoking status at time of delivery,Smoking status at time of delivery,2015,26,health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2015,105,child-health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2011,98,mentalhealth_jsna
93085,Smoking status at time of delivery,Smoking status at time of delivery,2015,29,lung-conditions
93085,Smoking status at time of delivery,Smoking status at time of delivery,2017,29,lung-conditions
93085,Smoking status at time of delivery,Smoking status at time of delivery,2022,19,public_health
93085,Smoking status at time of delivery,Smoking status at time of delivery,2020,98,mentalhealth_jsna
93085,Smoking status at time of delivery,Smoking status at time of delivery,2012,18,smoking
93085,Smoking status at time of delivery,Smoking status at time of delivery,2021,98,mentalhealth_jsna
93085,Smoking status at time of delivery,Smoking status at time of delivery,2018,29,lung-conditions
93085,Smoking status at time of delivery,Smoking status at time of delivery,2016,26,health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2022,26,health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2013,105,child-health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2012,98,mentalhealth_jsna
93085,Smoking status at time of delivery,Smoking status at time of delivery,2011,105,child-health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2014,18,smoking
93085,Smoking status at time of delivery,Smoking status at time of delivery,2012,19,public_health
93085,Smoking status at time of delivery,Smoking status at time of delivery,2013,18,smoking
93085,Smoking status at time of delivery,Smoking status at time of delivery,2015,98,mentalhealth_jsna
93085,Smoking status at time of delivery,Smoking status at time of delivery,2017,19,public_health
93085,Smoking status at time of delivery,Smoking status at time of delivery,2018,105,child-health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2019,141,public-health-dashboard
93085,Smoking status at time of delivery,Smoking status at time of delivery,2011,141,public-health-dashboard
93085,Smoking status at time of delivery,Smoking status at time of delivery,2022,18,smoking
93085,Smoking status at time of delivery,Smoking status at time of delivery,2012,29,lung-conditions
93085,Smoking status at time of delivery,Smoking status at time of delivery,2019,18,smoking
93085,Smoking status at time of delivery,Smoking status at time of delivery,2014,29,lung-conditions
93085,Smoking status at time of delivery,Smoking status at time of delivery,2019,98,mentalhealth_jsna
93085,Smoking status at time of delivery,Smoking status at time of delivery,2022,98,mentalhealth_jsna
93085,Smoking status at time of delivery,Smoking status at time of delivery,2014,19,public_health
93085,Smoking status at time of delivery,Smoking status at time of delivery,2018,19,public_health
93085,Smoking status at time of delivery,Smoking status at time of delivery,2021,105,child-health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2018,141,public-health-dashboard
93085,Smoking status at time of delivery,Smoking status at time of delivery,2011,18,smoking
93085,Smoking status at time of delivery,Smoking status at time of delivery,2012,141,public-health-dashboard
93085,Smoking status at time of delivery,Smoking status at time of delivery,2013,29,lung-conditions
93085,Smoking status at time of delivery,Smoking status at time of delivery,2013,141,public-health-dashboard
93085,Smoking status at time of delivery,Smoking status at time of delivery,2020,29,lung-conditions
93085,Smoking status at time of delivery,Smoking status at time of delivery,2015,18,smoking
93085,Smoking status at time of delivery,Smoking status at time of delivery,2014,98,mentalhealth_jsna
93085,Smoking status at time of delivery,Smoking status at time of delivery,2018,18,smoking
93085,Smoking status at time of delivery,Smoking status at time of delivery,2013,26,health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2020,105,child-health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2020,19,public_health
93085,Smoking status at time of delivery,Smoking status at time of delivery,2019,105,child-health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2016,19,public_health
93085,Smoking status at time of delivery,Smoking status at time of delivery,2018,98,mentalhealth_jsna
93085,Smoking status at time of delivery,Smoking status at time of delivery,2016,141,public-health-dashboard
93085,Smoking status at time of delivery,Smoking status at time of delivery,2022,105,child-health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2011,26,health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2016,98,mentalhealth_jsna
93085,Smoking status at time of delivery,Smoking status at time of delivery,2016,18,smoking
93085,Smoking status at time of delivery,Smoking status at time of delivery,2017,26,health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2011,29,lung-conditions
93085,Smoking status at time of delivery,Smoking status at time of delivery,2012,105,child-health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2021,29,lung-conditions
93085,Smoking status at time of delivery,Smoking status at time of delivery,2021,26,health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2021,18,smoking
93085,Smoking status at time of delivery,Smoking status at time of delivery,2017,105,child-health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2020,141,public-health-dashboard
93085,Smoking status at time of delivery,Smoking status at time of delivery,2019,29,lung-conditions
93085,Smoking status at time of delivery,Smoking status at time of delivery,2017,18,smoking
93085,Smoking status at time of delivery,Smoking status at time of delivery,2013,98,mentalhealth_jsna
93085,Smoking status at time of delivery,Smoking status at time of delivery,2014,105,child-health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2017,98,mentalhealth_jsna
93085,Smoking status at time of delivery,Smoking status at time of delivery,2019,19,public_health
93085,Smoking status at time of delivery,Smoking status at time of delivery,2015,141,public-health-dashboard
93085,Smoking status at time of delivery,Smoking status at time of delivery,2011,19,public_health
93085,Smoking status at time of delivery,Smoking status at time of delivery,2014,141,public-health-dashboard
93085,Smoking status at time of delivery,Smoking status at time of delivery,2022,141,public-health-dashboard
93085,Smoking status at time of delivery,Smoking status at time of delivery,2016,105,child-health-profiles
93085,Smoking status at time of delivery,Smoking status at time of delivery,2012,26,health-profiles
93086,Back pain prevalence in people of all ages,Back pain prevalence in people of all ages,2012,76,msk
93087,Percentage of population whose ethnicity is not 'White UK',Percentage of population whose ethnicity is not 'White UK',2011,143,local-health
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2020,99,physical-activity
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2019,65,nhs-health-check
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2017,26,health-profiles
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2018,146,healthy-ageing
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2019,29,lung-conditions
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2019,98,mentalhealth_jsna
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2018,19,public_health
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2016,26,health-profiles
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2018,65,nhs-health-check
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2017,146,healthy-ageing
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2020,32,child-measurement
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2019,146,healthy-ageing
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2021,146,healthy-ageing
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2020,65,nhs-health-check
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2016,65,nhs-health-check
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2019,32,child-measurement
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2020,19,public_health
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2019,26,health-profiles
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2017,84,dementia
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2017,29,lung-conditions
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2021,29,lung-conditions
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2021,84,dementia
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2017,19,public_health
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2017,65,nhs-health-check
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2018,55,liver-disease
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2019,76,msk
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2017,98,mentalhealth_jsna
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2021,76,msk
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2018,26,health-profiles
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2019,84,dementia
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2016,19,public_health
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2018,84,dementia
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2016,55,liver-disease
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2016,76,msk
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2016,84,dementia
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2016,29,lung-conditions
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2017,99,physical-activity
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2020,98,mentalhealth_jsna
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2019,99,physical-activity
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2017,76,msk
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2020,29,lung-conditions
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2020,55,liver-disease
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2019,55,liver-disease
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2018,99,physical-activity
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2017,55,liver-disease
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2017,32,child-measurement
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2020,146,healthy-ageing
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2021,55,liver-disease
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2020,84,dementia
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2018,76,msk
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2021,19,public_health
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2021,99,physical-activity
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2016,98,mentalhealth_jsna
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2018,98,mentalhealth_jsna
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2020,76,msk
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2016,146,healthy-ageing
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2021,32,child-measurement
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2020,26,health-profiles
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2016,32,child-measurement
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2019,19,public_health
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2021,26,health-profiles
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2018,32,child-measurement
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2016,99,physical-activity
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2021,98,mentalhealth_jsna
93088,Percentage of adults (aged 18+) classified as overweight or obese,Percentage of adults (aged 18+) classified as overweight or obese,2018,29,lung-conditions
93089,"General fertility rate: live births per 1,000 women aged 15-44 years. five year pooled","General fertility rate: live births per 1,000 women aged 15-44 years. five year pooled",2020,143,local-health
93090,Severe back pain prevalence in people of all ages,Severe back pain prevalence in people of all ages,2012,76,msk
93091,Prevalence of severe hip osteoarthritis in people aged  45 and over,Prevalence of severe hip osteoarthritis in people aged  45 and over,2012,76,msk
93091,Prevalence of severe hip osteoarthritis in people aged  45 and over,Prevalence of severe hip osteoarthritis in people aged  45 and over,2012,146,healthy-ageing
93092,"Low birth weight of live babies, five year pooled","Low birth weight of live babies, five year pooled",2020,143,local-health
93093,Prevalence of hip osteoarthritis in people aged  45 and over,Prevalence of hip osteoarthritis in people aged  45 and over,2012,146,healthy-ageing
93093,Prevalence of hip osteoarthritis in people aged  45 and over,Prevalence of hip osteoarthritis in people aged  45 and over,2012,76,msk
93094,"Child Poverty, Income deprivation affecting children index (IDACI)","Child Poverty, Income deprivation affecting children index (IDACI)",2019,143,local-health
93095,Prevalence of severe knee osteoarthritis in people aged  45 and over,Prevalence of severe knee osteoarthritis in people aged  45 and over,2012,146,healthy-ageing
93095,Prevalence of severe knee osteoarthritis in people aged  45 and over,Prevalence of severe knee osteoarthritis in people aged  45 and over,2012,76,msk
93096,Prevalence of knee osteoarthritis in people aged  45 and over,Prevalence of knee osteoarthritis in people aged  45 and over,2012,76,msk
93096,Prevalence of knee osteoarthritis in people aged  45 and over,Prevalence of knee osteoarthritis in people aged  45 and over,2012,146,healthy-ageing
93097,Unemployment (Percentage of the working age population claiming out of work benefit),Unemployment (Percentage of the working age population claiming out of work benefit),2022,143,local-health
93098,"Long-Term Unemployment- rate per 1,000 working age population","Long-Term Unemployment- rate per 1,000 working age population",2022,143,local-health
93103,"Older people living alone, % of people aged 65 and over who are living alone","Older people living alone, % of people aged 65 and over who are living alone",2011,146,healthy-ageing
93103,"Older people living alone, % of people aged 65 and over who are living alone","Older people living alone, % of people aged 65 and over who are living alone",2011,143,local-health
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2012,130,wider-determinants
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2014,130,wider-determinants
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2017,98,mentalhealth_jsna
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2014,98,mentalhealth_jsna
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2013,130,wider-determinants
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2013,98,mentalhealth_jsna
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2015,98,mentalhealth_jsna
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2018,130,wider-determinants
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2016,98,mentalhealth_jsna
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2018,98,mentalhealth_jsna
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2015,130,wider-determinants
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2012,98,mentalhealth_jsna
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2016,130,wider-determinants
93104,Employment and Support Allowance claimants,Employment and Support Allowance claimants,2017,130,wider-determinants
93105,"Reception: Prevalence of obesity (including severe obesity), 3-years data combined","Reception: Prevalence of obesity (including severe obesity), 3-years data combined",2019,32,child-measurement
93105,"Reception: Prevalence of obesity (including severe obesity), 3-years data combined","Reception: Prevalence of obesity (including severe obesity), 3-years data combined",2020,32,child-measurement
93105,"Reception: Prevalence of obesity (including severe obesity), 3-years data combined","Reception: Prevalence of obesity (including severe obesity), 3-years data combined",2014,32,child-measurement
93105,"Reception: Prevalence of obesity (including severe obesity), 3-years data combined","Reception: Prevalence of obesity (including severe obesity), 3-years data combined",2018,32,child-measurement
